curve_id,curve_name,point_id,time,survival,x_pixel,y_pixel
1,Nivolumab,c1-p0000,0.0,1.0,75.0,108.0
1,Nivolumab,c1-p0001,1.5379746835443038,0.9951690821256038,93.0,109.0
1,Nivolumab,c1-p0002,1.6234177215189873,0.9951690821256038,94.0,109.0
1,Nivolumab,c1-p0003,1.708860759493671,0.9951690821256038,95.0,109.0
1,Nivolumab,c1-p0004,1.7943037974683542,0.9951690821256038,96.0,109.0
1,Nivolumab,c1-p0005,1.8797468354430378,0.9951690821256038,97.0,109.0
1,Nivolumab,c1-p0006,1.9651898734177216,0.9951690821256038,98.0,109.0
1,Nivolumab,c1-p0007,2.0506329113924053,0.9951690821256038,99.0,109.0
1,Nivolumab,c1-p0008,2.136075949367089,0.9951690821256038,100.0,109.0
1,Nivolumab,c1-p0009,2.221518987341772,0.9903381642512077,101.0,110.0
1,Nivolumab,c1-p0010,2.3069620253164556,0.9903381642512077,102.0,110.0
1,Nivolumab,c1-p0011,2.392405063291139,0.9855072463768116,103.0,111.0
1,Nivolumab,c1-p0012,2.4778481012658227,0.9855072463768116,104.0,111.0
1,Nivolumab,c1-p0013,2.5632911392405067,0.966183574879227,105.0,115.0
1,Nivolumab,c1-p0014,2.6487341772151898,0.961352657004831,106.0,116.0
1,Nivolumab,c1-p0015,2.7341772151898733,0.961352657004831,107.0,116.0
1,Nivolumab,c1-p0016,2.819620253164557,0.9565217391304348,108.0,117.0
1,Nivolumab,c1-p0017,2.9050632911392404,0.9420289855072463,109.0,120.0
1,Nivolumab,c1-p0018,2.990506329113924,0.9420289855072463,110.0,120.0
1,Nivolumab,c1-p0019,3.0759493670886076,0.9420289855072463,111.0,120.0
1,Nivolumab,c1-p0020,3.161392405063291,0.9130434782608696,112.0,126.0
1,Nivolumab,c1-p0021,3.2468354430379747,0.9130434782608696,113.0,126.0
1,Nivolumab,c1-p0022,3.3322784810126582,0.9130434782608696,114.0,126.0
1,Nivolumab,c1-p0023,3.417721518987342,0.9130434782608696,115.0,126.0
1,Nivolumab,c1-p0024,3.5031645569620253,0.9033816425120773,116.0,128.0
1,Nivolumab,c1-p0025,3.5886075949367084,0.9033816425120773,117.0,128.0
1,Nivolumab,c1-p0026,3.6740506329113924,0.8840579710144928,118.0,132.0
1,Nivolumab,c1-p0027,3.7594936708860756,0.8792270531400966,119.0,133.0
1,Nivolumab,c1-p0028,3.8449367088607596,0.8695652173913043,120.0,135.0
1,Nivolumab,c1-p0029,3.930379746835443,0.8695652173913043,121.0,135.0
1,Nivolumab,c1-p0030,4.015822784810126,0.8695652173913043,122.0,135.0
1,Nivolumab,c1-p0031,4.101265822784811,0.8647342995169083,123.0,136.0
